pm25,co,temperature,humidity,aqi,population_density,month,day_of_week,symptom_label
66.38234899860345,1.3120080159588063,19.448229195291614,64.9191029655245,106.87236579136923,6444.596284207065,2,1,0
77.95870385467842,1.1182379531302444,19.19813511166268,77.14841492521946,64.73919689274533,2397.7258726680348,2,2,0
39.42489454154301,0.9636073985831258,34.67957025361206,40.20037970435545,106.4816793878959,7427.292802136223,2,3,0
49.3583849635868,1.2784216019982066,21.863712685692157,88.69996563360675,92.29835439167368,8568.245369895772,2,4,0
55.67176956186443,0.7120449093351116,28.052641971046636,50.76260175197646,86.46155999388083,4494.681735088107,2,5,0
48.24369718313358,0.9325241381333944,25.813172349500885,40.71606282616455,112.23352577681736,5451.000216466824,2,6,0
86.02404863755213,0.9396736193198896,11.124057694459488,44.39145338010205,120.61999044991902,7864.932571472138,2,0,0
47.148418592598105,0.6289140224671463,33.96225411569296,56.37102370769867,118.62560238232398,4709.650464037653,2,1,0
51.666798307697,0.8740377513146926,28.42041989388058,85.56910951549891,83.21564953554723,6698.489211937494,2,2,1
63.065835474044654,0.3775120957314091,21.161649228475955,71.46111585435804,93.81575248297573,2226.761638051593,2,3,0
41.96775710885866,1.573653414298886,24.858167477852025,60.39767546246476,106.62526862807128,5884.102483188646,2,4,0
54.06478932365604,0.7187758634691062,19.254083162981672,31.396727158590327,119.51090254244718,468.059496632217,2,5,0
64.76179891875263,1.4758342394263937,34.13110239230567,30.454731762361018,90.4165152430942,2168.820461343673,3,6,0
55.00709393426233,1.0114253517158478,20.46171145879268,55.15378396694948,96.28682046672364,9216.642286437522,3,0,1
58.599197116500775,1.1694592396467876,22.3845800165267,71.00960932211544,77.87330051987944,5992.655091737074,3,1,0
52.06001831327444,0.8533600604947206,21.35219460926204,72.5708520928577,76.07586751838659,4609.532451255103,3,2,1
37.282945362288494,1.0623789075885024,25.40189700104585,35.81400687133809,116.25051644788395,5267.526416978479,3,3,0
64.82389817008858,1.195146891996531,31.85158250069657,27.00696589930773,127.12480057141646,100.2905646824336,3,4,0
86.32399607470862,1.1993657243182547,33.94687224547579,46.91226924776527,98.55979756839332,4650.03440308577,3,5,1
60.276024461751575,1.232432017022307,23.00501927888852,84.2720780270852,120.07065795784048,1525.4265935757896,3,6,1
63.378961758713245,0.8895001869882471,26.89129491158961,58.175707686856754,107.23272050095268,8595.516836961626,3,0,0
70.39084132675289,0.8558920982525935,25.409527063020366,42.40698367822421,87.09760490789752,4193.889797240216,3,1,1
40.96004255179952,0.5217471024197189,20.09195367777971,42.65463678373852,107.22791211016828,2396.8879341035345,3,2,0
85.53771987194409,1.156965703353081,37.11277787297972,29.246093165552946,130.76073132931938,5167.30820987986,3,3,1
63.03493194634203,1.3247136133970328,31.81379781148128,53.125661527431056,99.28347921780096,3720.607617689051,3,4,0
84.47785348633664,1.484794503975379,25.945579248555173,75.3953874960387,131.29287311628013,4654.4393664578565,3,5,0
49.00450506714016,1.0915517903741525,32.90938046749494,87.79910840691389,47.60509791820511,7284.934911642049,3,6,0
87.27092883836737,0.7700560681274292,31.060533563589026,55.11164999705828,116.43805008750448,5141.366923042097,3,0,1
71.62733241052175,0.4908711570131634,25.409306705408778,31.70504410898819,101.74094136476344,9158.044084180803,3,1,1
68.29560128778537,1.3125000199250052,26.629818026639967,67.80652798620052,94.01985299068264,2642.574981242529,3,2,0
63.51036681529722,0.4611170299667393,32.56063071188327,72.97539399217067,101.83521553071004,3328.0395410115257,3,3,1
56.27207072888326,0.8978187766768699,20.2692320943516,25.01898245961716,60.24862170798215,7797.7031875931025,3,4,1
78.0079748771081,0.9327079516169062,33.3684534866067,79.50973907418602,95.60656224324975,7855.541361194522,3,5,1
62.10539804772071,0.9791634586446942,23.87443719657442,78.05256729971002,107.14225143023492,9768.271055105934,3,6,0
30.49395444619272,1.010740780010752,32.62338371423783,53.07787378273826,129.55788089483033,6321.088017199224,3,0,1
43.242203074394965,1.0414442669102726,24.9738670126859,59.22957630311078,89.63459563452705,5780.95322025277,3,1,1
57.21231371710879,0.2753910213764411,26.68803111236486,69.93856445976434,83.83012794213624,5929.59410331891,3,2,1
64.64998474748333,1.004396772961038,24.828458217137705,67.37236875440016,89.96485912830927,3677.097483528347,3,3,1
59.151172666501566,0.3311273277664368,22.340781885943866,21.15751847352464,118.30804235404148,3911.09192119613,3,4,1
78.28456184690495,1.2196654219272984,23.64972550927844,28.570471269394005,106.57502219319367,2870.5505579235355,3,5,0
30.733472039420622,0.8334624532589163,31.895557015842837,31.3813389046872,89.40479592465923,6009.1280466852895,3,6,0
62.1538190475774,0.3528889824329949,13.429180086637658,72.89731223504691,110.26534866226712,8418.390162994463,3,0,0
32.73031161919268,0.7557385967843873,18.80517027597581,50.805849402466606,101.9415509869608,6371.502807890006,3,1,0
71.39568443226253,0.8289773982446038,21.37264145320949,58.18518384707776,119.37289981065778,4778.5598784579015,4,2,0
58.58311928336996,1.357209885266501,19.60827603781989,74.0881205826839,85.95893812245295,729.9268013967884,4,3,1
66.29414958036178,1.0589913225250736,32.549898052077445,43.86875883448636,93.44675706804465,2551.8149674109927,4,4,1
47.04175559115351,1.103333483305174,31.28838488926602,72.42231591231412,92.15783693735683,8465.652797769675,4,5,0
79.19197397486627,1.3543664902661805,27.96015904697308,50.960949224069175,70.72970103735763,4022.485344786402,4,6,0
75.62586996088277,0.9711567136226532,21.81097966261233,46.40261314419446,105.92240554129152,8867.099108722932,4,0,0
68.75316454517832,1.226256388309721,31.675259333970683,43.31260848383181,105.2211054435978,2502.78722132724,4,1,0
58.05724129704839,1.2051583341795975,17.05935037002228,87.5461370844668,100.10226913284922,5799.642448294133,4,2,0
68.69785927942698,0.6140591519291763,35.70991320073968,74.03813874962852,95.30825733249706,9641.008090340629,4,3,0
49.39661148018977,1.4418950732889488,21.576851014112247,21.413715854147057,71.69258515899172,5612.811867239486,4,4,0
72.83333488531068,0.5739094659787917,23.68982389079281,87.01908405627412,91.58709354469282,2168.321439970525,4,5,0
84.74221341485881,1.2752099948433544,22.85328074752643,74.28077408086713,93.1457096694646,2372.518622176872,4,6,0
76.05915839968779,0.5448780889283102,19.63446292950661,30.44223001179789,83.95445461556761,1661.0988619215798,4,0,0
49.055962952888855,1.180371036445502,34.62556561968459,25.3436687787922,96.7742857666798,310.1729902048904,4,1,0
65.42125975909654,1.5585744634450518,28.944473153922434,41.573586556161736,108.08101713629075,6955.026534339464,4,2,0
40.60287684362028,0.9361064030349366,31.077352710398937,63.69270705422432,137.7237180242106,7852.534538843142,4,3,0
68.58585466763513,0.923093307144056,18.881653639696147,63.15826824046272,103.49155625663678,8220.547648009964,4,4,0
66.75905119293809,1.183131999795055,25.90468913502,39.30950876044543,105.15100781445528,829.8621704421857,4,5,0
31.95275490701754,0.9011810632112373,27.605143446657017,51.19724850601925,98.51108168467664,9428.427748567625,4,6,1
42.57324234131454,1.5454836111228465,26.353782617749214,34.832310899961485,61.62457569401917,6222.821011223112,4,0,0
55.75291654884349,1.0576576748376088,19.19813274466,23.540507961671626,99.46972249101566,974.6459321805712,4,1,1
55.48710379288761,0.9039491475337824,30.377500105653183,56.18793271988151,101.20460419882052,940.3906097431426,4,2,0
41.857845968717925,0.8379143416312951,25.60775041392577,44.28937939764266,149.26484224970574,5147.028228198516,4,3,0
65.83468094028275,0.7201154589480938,20.225179821784984,58.001770260855096,96.15278070437756,2518.511076277281,4,4,0
63.77210413410768,0.8116735039727532,15.723747302236683,86.25551257293162,106.03094684667224,2467.0302608626234,4,5,1
57.08596302032221,0.8947979819024211,28.0333325674494,30.03592181867248,99.30576460589512,216.4965921924055,4,6,0
48.66312749762456,0.853708277950426,37.2522786706575,20.137341281766872,76.62643924760935,4875.201790802642,4,0,0
75.73060689624845,0.8025474177588688,19.923728633268592,25.38147492974876,122.8564562903004,957.270373704454,4,1,0
84.83110669632443,1.629652369105732,25.85223525206483,52.38958072711403,115.03866065373548,859.951437683892,4,2,0
52.746577742301945,0.690971477053153,30.552486395457883,69.48524208616264,115.82063894086092,1670.602118436863,4,3,0
50.81749624267769,1.0439897762938524,18.651738669493493,60.65345223220323,81.81225090410521,205.5158315025145,5,4,0
67.36811498117994,1.1777563029282616,22.60021615457488,54.64262251616229,128.05588621872198,1124.652747234498,5,5,0
54.629559303795205,1.1890323986751197,20.69920610369299,44.77741917646887,71.96297874415438,5983.990280954612,5,6,1
57.909041990051485,0.9824178772652584,29.92338347412273,41.698192007205066,111.7371418760054,2641.34260075015,5,0,1
71.09479727587006,0.9277892284458072,31.627612846770297,46.34003225734861,143.80911251619958,781.3361133477412,5,1,0
31.359658687390606,1.135464247371852,25.795181323658674,62.814446780635,80.18927349738624,1441.2868175300016,5,2,0
79.77453487279004,1.07995649499346,20.791329655029493,31.742776910587537,88.67404540794456,527.1108819058886,5,3,0
61.09020786494012,0.922312349569746,22.786045310360763,73.9953458138238,101.99302730175282,7791.8840904560975,5,4,1
53.8276028315673,0.5314364284826708,21.847507428766235,60.26772680651772,89.93048691767602,5658.727406618888,5,5,0
58.66148768667826,0.8596228833000258,20.113655691884965,38.84094643279994,68.98673137867735,4793.924155744968,5,6,0
59.43644032530778,0.6560349508877628,24.48980899590768,55.08070739678986,101.37125949612054,8745.366319700903,5,0,0
34.031980448326124,0.799852134980102,27.87413242230931,87.39450813796165,78.7539257254779,888.5713672326459,5,1,0
82.42407341179853,1.009966971555088,27.4512872221426,21.43440704016358,109.47184861270364,467.9699010926536,5,2,0
60.61988448405928,1.107620843198985,24.958838177152447,33.96658486308604,81.61151531532394,4298.511625787634,5,3,1
66.64503195671062,1.5341358253877218,25.28526918412682,51.38661679322946,130.9986881003508,2713.7902072407464,5,4,1
74.27324655861064,0.8387780863288559,24.592246024551105,64.69078052458796,84.33493415327526,4810.599118815761,5,5,0
44.6825631365955,1.232387690582545,18.513942304168637,34.85597863998396,93.55876967588648,9043.954314952338,5,6,0
67.10207848552842,1.091788007331351,25.800674484914364,85.19827638633373,116.2703443473934,4517.96049437907,5,0,1
55.985383636518094,1.3887993011919368,22.08187207272675,64.98004086972495,75.3827136713209,1794.8674639045948,5,1,0
72.7015616282474,1.1728686158786878,18.26328390420281,81.42023642695014,104.54919869208258,7998.543172848672,5,2,0
28.09158869472757,0.6974555718141051,26.85352783557792,43.05225511752229,126.14285508564856,3949.0416189427447,5,3,1
58.51358549638096,0.4830861912126306,21.941349817907277,78.02677540146408,67.85033530877544,7574.952904921311,5,4,0
50.95769016324058,1.0933785099002515,26.13876960629418,46.47534518296124,103.69267717064608,1499.777800841973,5,5,0
66.48394425951233,0.8414647006298828,29.238189075347137,37.692624072284346,105.19765588496848,3437.850362135034,5,6,1
67.05066281052304,0.7059058762148208,20.24880639427384,83.81587374146551,115.6364574355462,323.7867534624985,5,0,0
49.38561157766961,0.6197266886400767,25.460606410364857,26.45529329751982,75.26098578243835,2430.785860336105,5,1,0
49.31739203735935,1.0482926492761466,15.947885591348191,86.0022157239483,73.59086773831447,6505.443591502242,5,2,1
58.34001947164006,1.4523123097940094,32.66266545304638,52.09606441073239,110.43883131233795,3002.1332049738457,5,3,0
46.55036659027188,0.8773982962881876,18.20466751555609,89.48378314401032,105.93969346466372,1478.1687835566495,5,4,0
72.6297554317819,1.1770810933225966,22.425901688013127,57.771625761452015,105.00985700691751,656.7713845921506,5,5,0
54.46189199328831,0.9693200949347224,31.69189951881979,73.02417204576122,106.9289641899395,6067.275695143796,5,6,0
16.395176710175377,0.6131853732689821,23.82738536959507,20.49497114366028,86.39950556843019,863.2015059324597,6,0,0
54.37766915067291,1.2204434030531253,19.0130115684985,54.76667739721156,104.64507394322008,8008.118298222851,6,1,1
44.421842687340416,0.6715923867917886,28.56536616143268,71.62174301326806,105.86144946597362,3636.101295978614,6,2,1
35.53086276808582,1.0064879891780694,28.45266231075593,74.79789139709143,85.71297163947264,3118.948581804236,6,3,0
41.43860042666141,0.8975438754984084,21.834068303173837,31.063400782111863,137.31549022289514,6285.482422211558,6,4,0
61.64112707749455,1.2679232303697074,22.375367396098003,49.327966526794505,109.47665841823576,5610.525699288982,6,5,0
79.92961242372347,0.682554702258794,22.822955146909568,49.335037068353714,76.17393005594703,9877.123123878497,6,6,1
64.6977671079747,1.117260972340588,23.964880196569844,27.254856594933912,113.1310721726766,607.2497470860211,6,0,1
50.90244917676391,0.7480607777953898,15.535144615390967,51.01318553840267,80.50636659545357,8528.562182764783,6,1,1
66.83856292756055,0.8466684363013645,24.0928806944095,76.49650710872038,115.74169207484904,6034.774183921118,6,2,0
53.11364534671512,0.0,33.919570990915744,41.012651633329085,123.17191158014808,8837.933648269458,6,3,0
49.58099446255283,1.6276295714853726,20.52015016381648,50.28021653257181,83.5863536329658,6969.732180611056,6,4,0
42.684559976505234,1.1651670798478695,22.08253203265118,87.26710795434998,119.26752258488644,7647.262062393953,6,5,0
33.72256789872421,0.7697957542185507,19.08191168401802,22.219565312409355,108.25561853872996,7888.324650996268,6,6,1
54.15114440160832,0.6626032935001018,28.06080963197677,61.4065237526749,116.4412031998898,250.032659833444,6,0,1
62.37080234880198,0.8513053741361979,31.01598679071188,72.04052642443403,137.93585965307895,8399.071364951955,6,1,0
58.550644949776654,1.2150638604458357,30.901589195888125,73.26177038218249,95.09223767994258,6825.796097533687,6,2,1
53.76049608078962,0.4323745223245223,18.7599470555317,70.1156617418831,84.9252767128502,9479.095313526625,6,3,0
45.813809089548286,0.9575246742116984,27.4989586524848,70.85160104279055,82.20971140748954,1418.6029666830025,6,4,0
69.12369287527453,1.531192561738802,32.16875017107118,24.130886597113488,83.68379430069123,9223.59467378808,6,5,0
40.24302120080122,0.6598160992096588,27.54831553855061,57.389563339543294,98.45796581171793,8559.325295411625,6,6,0
71.64041870765213,1.0241155116290963,27.39204841671888,74.80783501600791,106.82303949633288,2340.6935668380643,6,0,0
44.96674471609913,1.6609929445773273,22.641787106824207,26.58455343261307,105.5338159866004,1328.2941274642048,6,1,0
48.71347143970448,1.189645488907232,26.10054911896832,20.84349456708075,116.54366498072048,6323.251750449439,6,2,1
37.998222140764845,1.0377771461456369,31.181590898532026,77.01932821197607,100.26003783755814,6791.970633877613,6,3,1
52.47896779671545,1.1519909364727008,26.64104484214382,69.86060712965426,129.07068154314635,7138.087960585134,6,4,0
74.62968687716969,0.8797403994970893,18.75862621985137,48.85444918401098,94.70686333524088,8471.001571487664,6,5,1
67.73442132665934,1.389889385591032,22.719791628570142,85.82775028019203,154.40338333179238,5611.399769813554,6,6,1
74.67633168042053,0.8802009931299364,31.04639769444497,73.66186662560298,112.51334695530012,2911.1932296807686,6,0,1
67.83213818900904,0.4122455173792069,26.62371660175548,87.75026591246042,82.85684887167434,8584.949031959894,6,1,0
43.44495257204446,0.882609068817862,25.59531039121538,85.0520681683227,78.58215003877775,4390.580531367598,7,2,0
55.03816163508664,0.709979641036989,22.2299223337665,53.6905522085515,109.64944830486372,4402.650332093836,7,3,0
48.29701306323806,0.9156417963407713,30.942995902672173,72.82962850504961,95.53074429348298,4975.582048270354,7,4,0
79.95862356058561,0.9222747822758108,33.31206298911128,66.84339721653473,114.28000988184183,8371.993340258847,7,5,0
42.04817030360533,1.359226959941472,31.315945615090165,76.8011647064744,109.4647524914709,9710.704958795428,7,6,0
73.40546534083666,1.2085878179993157,32.21295810722686,75.13818815756943,98.54342174686256,1793.8832993575354,7,0,0
73.39430805163154,1.0789796462726189,23.206468796169165,30.72623790232587,83.06412563863191,1309.2288406320242,7,1,0
87.4443030257413,0.9991163766002216,22.49915451313048,36.36148722659824,69.70305550628271,2949.346840829198,7,2,0
53.85470111055754,0.6823425973426016,24.21827413250407,38.601210402429714,91.06970095865958,9052.030412805654,7,3,0
70.68483239370244,0.3456474287002967,25.19286620988127,77.29489914519074,117.12797588646944,5328.418766815392,7,4,0
94.22477754808264,1.033948003417835,32.15509890062628,76.75191927504322,104.28187488260409,156.02023780453365,7,5,0
50.73537484599455,1.2383923610720975,30.829433697342083,54.67347428576095,75.08522442576023,5861.002315608925,7,6,0
36.974396287014606,0.9674998350266232,27.69234693627247,60.65825814763448,103.46361851702363,5534.688582568531,7,0,1
31.799849491383544,0.8395437031639899,17.844066170765565,77.884550707788,107.70634759457674,890.3206710390084,7,1,0
70.69068043291998,1.1393506495642638,16.559890777015625,41.88155204744203,82.32285127597734,1574.7423257835926,7,2,0
31.752746879121243,0.9750003398126958,26.20231372400852,23.51251438414543,103.07450211891056,1021.0225011435448,7,3,1
54.41521420593116,1.5057232575921884,29.401316028003585,53.7817506795417,101.16417436892,5259.434588205086,7,4,0
66.5596978055844,1.3698185026204852,24.602164755069317,83.96020006940702,77.14059404338754,5356.717828216571,7,5,0
62.77763305244872,1.2878524171069987,34.574522524892025,75.3327782672051,107.15574720696569,4655.383962649594,7,6,0
66.38167296276258,1.2273202342629712,19.58779478109782,45.663211217594,111.21569052736469,4564.6680750638925,7,0,0
63.334347837012814,0.612949775664563,18.958240252522003,24.53399523379857,121.66102486350552,5846.438701945807,7,1,0
79.1829871997009,1.19889811061578,21.678595127628395,64.58436537677571,121.07604104069806,6655.342886657379,7,2,0
45.71525428891805,1.1128977872939725,21.488513934043823,78.4143557109364,72.44661264085818,9641.442809587965,7,3,0
49.84507292312203,1.181927418517349,27.6314293434099,66.54639965182469,81.24349920169755,5496.818856007027,7,4,0
48.41010832093764,1.1477828460439157,22.891440740782485,49.755226533411374,110.3007053441732,2730.3174324697284,7,5,0
72.45287717793916,1.1358287763544197,17.26079769360669,28.634752922534997,110.27571901824416,9748.546506908357,7,6,0
73.50597882592595,1.8102599408648783,29.457892283475584,83.75419708961485,110.30095372612097,1147.052067928753,7,0,0
66.76837978977763,0.9771442990144243,16.200240369639353,39.317082802736806,177.05462981309444,3195.355264553858,7,1,0
77.75240500334891,1.280901214248799,19.643908884946452,35.70009255450715,111.41781021386332,9034.00346070188,7,2,1
42.32938698935429,0.8587030569207991,16.88646714628066,77.11836659267578,122.71131280361196,9444.272113365434,7,3,0
85.00836167326706,1.2371924751663017,26.035606385354367,88.68539571067,119.08003526986406,6485.561952732831,7,4,0
82.84857932568387,1.2817959670697363,25.93023856075606,66.21121811213322,113.02782502611596,244.7520244626865,8,5,0
71.0343299586862,1.1093278231406043,34.582271605081765,63.73673423171854,93.69461510719309,4481.455976986232,8,6,0
86.7269836315659,1.50077408271295,29.56913328072775,42.36016084547438,115.17938440986536,9334.271260080808,8,0,1
35.150651884833394,0.7347171890918748,32.208230916711,21.42894154795905,84.54349570924856,8908.028561197802,8,1,0
52.13327795606023,0.8538337174995334,26.443048256492464,33.42585060758967,95.26362786519982,8948.376240123658,8,2,0
48.97044808977071,1.0637140258070468,20.11534089454718,60.910130558960034,90.29272904341794,3009.136091556492,8,3,0
70.82218985636015,1.2642420560452663,25.64053800996748,30.592152327123188,101.63748278772646,8265.6710393213,8,4,0
44.24788890596781,1.05382885638848,27.96210503693653,81.8685064851929,146.29317133347018,6755.891270076432,8,5,0
71.36242724006229,1.3857277109531698,28.519036911257874,33.170128149701966,62.65469614816504,8947.679605141844,8,6,0
80.5580421599507,0.8014930387101042,22.637939279458287,56.54731171083311,113.72520380749027,6415.349846243452,8,0,0
70.42804350125999,0.6578264531534337,27.443932368911995,55.840927203815646,67.74568257620697,3814.0055840526543,8,1,0
64.25626535492252,1.0924385009609514,20.33486014579368,62.27619410907554,90.56136268421132,6380.576605568214,8,2,1
45.181899886488765,0.9768459171658912,19.783612029446417,42.92038488026273,121.77901193934731,3642.614974978399,8,3,0
47.29723550811953,1.162859116107466,19.42107644307257,81.14739407457208,101.28560038190926,124.71205933900704,8,4,0
78.74428357945,0.9917793127400488,25.123129942783983,51.10110751825487,78.44510444141387,8186.012125325179,8,5,1
71.69023505857999,0.8979940628129629,19.110818224618484,69.01075051156019,85.69392581480064,8508.73681715379,8,6,0
59.41470720933684,0.9775187284828828,22.876278050644963,64.51376026766923,113.59195497869352,7505.970210682716,8,0,0
53.73135681351164,1.0086546684379556,29.51458275706979,28.20092581837923,85.39266736565727,2352.210073407038,8,1,0
29.612881903329345,0.9085056100455008,19.854351609608475,63.5847546891828,104.3291717916395,1445.3330530012706,8,2,1
43.93721371973342,0.9390603861029716,22.47843983247841,58.54918745867672,100.91143679807628,1782.3662955759844,8,3,0
88.67128630709585,0.878921998903927,25.358156383880846,82.90228442791341,86.96799304788365,5059.743156222774,8,4,1
40.793166434963,1.256999535960822,26.234434507661334,81.66136455394323,142.8788817865065,2716.1660228919204,8,5,1
62.84219731831621,1.0582063013517398,22.503547045972194,30.566835118815245,112.67838044636022,8795.332341180669,8,6,1
75.11165959792798,1.6770257416506298,28.934300343675787,25.717960191062534,59.49714826684786,5489.269845167244,8,0,1
41.17615997996562,1.0482113653835383,27.952261503923623,40.62145534476081,103.72908629538856,4556.614237407813,8,1,0
62.77065712171625,0.8347427589014015,30.699283021808515,89.06289996790161,86.76427070463224,8728.748027794729,8,2,0
74.06873306265983,1.8012026124589195,24.5919903782647,21.51016434844217,117.04866669592448,902.6295318109256,8,3,1
60.187489828608754,1.1240879133143007,22.435905952718283,67.10245677010138,84.14958523134598,8722.714072131515,8,4,1
103.02604583500153,1.297037436067845,21.58683988993939,62.5959613688684,97.70527117066202,8041.100402708679,8,5,0
34.97101111682707,1.1776308949607477,26.535137589646816,65.26047963204718,110.09974557960916,6902.141821517718,8,6,0
75.88092794825818,1.1869033087893246,23.11422108594364,35.280012283951905,117.31510388340244,1198.8742214120366,8,0,0
57.40797393905304,1.1606962154057423,22.15415111159605,35.8702142059895,75.99407185888447,618.6939639674677,9,1,0
71.57880232255013,0.6693746305671804,22.75856367877339,50.14494575216772,93.30997528318105,1744.4972838080091,9,2,1
66.61960727548869,1.1102587142684237,21.58154757437874,26.710046494686942,90.50109377678088,2775.957069824009,9,3,0
49.002657043350055,0.6025416088449282,25.99510556381366,25.222924631325814,86.93341534852576,6200.717710308942,9,4,0
63.434945886890105,0.9476911490762396,17.937084087279693,26.185161744026804,135.30908480562192,895.3378530128118,9,5,0
32.13147822902569,0.7823147630310139,26.515081462374813,60.108541991438045,108.09963421921913,1912.1031988766968,9,6,0
69.0487125085709,1.1072410557546173,28.38274380201475,47.84192998285256,74.78232091329909,2084.1287279716107,9,0,0
64.47237698985788,1.1002378742014705,22.09560430911351,40.553174646009154,118.35723894109552,6739.954854652717,9,1,0
69.57990252964653,1.144343767229556,34.61018469803274,42.10735657559139,142.44312394025266,3527.1015437990764,9,2,0
